timestamp,num_request,size
1998-06-09 06:10:00,9180,53150280
1998-06-09 06:11:00,9669,52539542
1998-06-09 06:12:00,9328,46031471
1998-06-09 06:13:00,8799,38319465
1998-06-09 06:14:00,9117,44554164
1998-06-09 06:15:00,9564,44309175
1998-06-09 06:16:00,9378,51722125
1998-06-09 06:17:00,8867,45416281
1998-06-09 06:18:00,9944,44851796
1998-06-09 06:19:00,9797,39762419
1998-06-09 06:20:00,9361,42978329
1998-06-09 06:21:00,10033,47405295
1998-06-09 06:22:00,10566,44400657
1998-06-09 06:23:00,9860,52015309
1998-06-09 06:24:00,9737,43740264
1998-06-09 06:25:00,9843,54179685
1998-06-09 06:26:00,10493,50240805
1998-06-09 06:27:00,11013,47506490
1998-06-09 06:28:00,10094,55795597
1998-06-09 06:29:00,9503,43434707
1998-06-09 06:30:00,10300,59241107
1998-06-09 06:31:00,10372,47213991
1998-06-09 06:32:00,9577,56843960
1998-06-09 06:33:00,9074,52847048
1998-06-09 06:34:00,9267,47069237
1998-06-09 06:35:00,9702,49929212
1998-06-09 06:36:00,10014,48041515
1998-06-09 06:37:00,9947,45663522
1998-06-09 06:38:00,10473,54527754
1998-06-09 06:39:00,10696,45411141
1998-06-09 06:40:00,10599,56923539
1998-06-09 06:41:00,10207,55469635
1998-06-09 06:42:00,10300,46365475
1998-06-09 06:43:00,10292,48530840
1998-06-09 06:44:00,9869,55377164
1998-06-09 06:45:00,10726,56700830
1998-06-09 06:46:00,10578,55790534
1998-06-09 06:47:00,10713,64624871
1998-06-09 06:48:00,10359,52117446
1998-06-09 06:49:00,10416,48274403
1998-06-09 06:50:00,10049,44722703
1998-06-09 06:51:00,10376,51925536
1998-06-09 06:52:00,10970,49983464
1998-06-09 06:53:00,10247,57426016
1998-06-09 06:54:00,10294,47343596
1998-06-09 06:55:00,11014,58199081
1998-06-09 06:56:00,10948,60818284
1998-06-09 06:57:00,10045,46568510
1998-06-09 06:58:00,10393,49080808
1998-06-09 06:59:00,10282,38777181
1998-06-09 07:00:00,9660,44419928
1998-06-09 07:01:00,10005,51014051
1998-06-09 07:02:00,9776,50187092
1998-06-09 07:03:00,10274,55256684
1998-06-09 07:04:00,10934,54362624
1998-06-09 07:05:00,11024,46318800
1998-06-09 07:06:00,10401,45467739
1998-06-09 07:07:00,10622,44930996
1998-06-09 07:08:00,10564,46973074
1998-06-09 07:09:00,11100,51034158
1998-06-09 07:10:00,11297,59891162
1998-06-09 07:11:00,10505,65935850
1998-06-09 07:12:00,11071,53436913
1998-06-09 07:13:00,11247,53612135
1998-06-09 07:14:00,11412,64233038
1998-06-09 07:15:00,10037,46198658
1998-06-09 07:16:00,9631,57933677
1998-06-09 07:17:00,10673,50806508
1998-06-09 07:18:00,10536,56572447
1998-06-09 07:19:00,10993,59178053
1998-06-09 07:20:00,10286,41132445
1998-06-09 07:21:00,11522,59673602
1998-06-09 07:22:00,11353,66900331
1998-06-09 07:23:00,11430,60403496
1998-06-09 07:24:00,11959,56488245
1998-06-09 07:25:00,12217,59221896
1998-06-09 07:26:00,11387,51529707
1998-06-09 07:27:00,11877,61367912
1998-06-09 07:28:00,11282,46895441
1998-06-09 07:29:00,11628,65148495
1998-06-09 07:30:00,11009,51675120
1998-06-09 07:31:00,11174,44790947
1998-06-09 07:32:00,11646,52831655
1998-06-09 07:33:00,11394,52664120
1998-06-09 07:34:00,10690,52508402
1998-06-09 07:35:00,10962,52256785
1998-06-09 07:36:00,10626,52350987
1998-06-09 07:37:00,11235,60409648
1998-06-09 07:38:00,11915,57636851
1998-06-09 07:39:00,11130,60198669
1998-06-09 07:40:00,10489,53105276
1998-06-09 07:41:00,10753,59640020
1998-06-09 07:42:00,11325,67025677
1998-06-09 07:43:00,11746,63637280
1998-06-09 07:44:00,11247,61953183
1998-06-09 07:45:00,11332,55379151
1998-06-09 07:46:00,10893,50249321
1998-06-09 07:47:00,10768,46144186
1998-06-09 07:48:00,10577,58676534
1998-06-09 07:49:00,10977,59651023
1998-06-09 07:50:00,11342,56999669
1998-06-09 07:51:00,12055,55884624
1998-06-09 07:52:00,10638,49237719
1998-06-09 07:53:00,11112,46384928
1998-06-09 07:54:00,10842,45810305
1998-06-09 07:55:00,11166,49153289
1998-06-09 07:56:00,11509,46048856
1998-06-09 07:57:00,10711,55665510
1998-06-09 07:58:00,11087,49956067
1998-06-09 07:59:00,11685,55627598
1998-06-09 08:00:00,11935,54329027
1998-06-09 08:01:00,12040,65291357
1998-06-09 08:02:00,10855,50322005
1998-06-09 08:03:00,11328,59807426
1998-06-09 08:04:00,10493,52994889
1998-06-09 08:05:00,11251,57724569
1998-06-09 08:06:00,12146,52900658
1998-06-09 08:07:00,12600,52650002
1998-06-09 08:08:00,12532,56189381
1998-06-09 08:09:00,11899,63817546
1998-06-09 08:10:00,11971,55440701
1998-06-09 08:11:00,12484,54222810
1998-06-09 08:12:00,12939,51998854
1998-06-09 08:13:00,13031,64540261
1998-06-09 08:14:00,13790,56142242
1998-06-09 08:15:00,12841,60370793
1998-06-09 08:16:00,12112,54960734
1998-06-09 08:17:00,12234,59870793
1998-06-09 08:18:00,12017,61058158
1998-06-09 08:19:00,11917,61038543
1998-06-09 08:20:00,12200,53153606
1998-06-09 08:21:00,12139,52955885
1998-06-09 08:22:00,11226,69820379
1998-06-09 08:23:00,10587,63073587
1998-06-09 08:24:00,11783,67304517
1998-06-09 08:25:00,12467,60664956
1998-06-09 08:26:00,11612,49476041
1998-06-09 08:27:00,11497,59216189
1998-06-09 08:28:00,12223,60931304
1998-06-09 08:29:00,11752,59513921
1998-06-09 08:30:00,11649,52906468
1998-06-09 08:31:00,11420,52269906
1998-06-09 08:32:00,11693,67678387
1998-06-09 08:33:00,11651,68829980
1998-06-09 08:34:00,12646,56373709
1998-06-09 08:35:00,11775,62136233
1998-06-09 08:36:00,12034,49546050
1998-06-09 08:37:00,11998,67521545
1998-06-09 08:38:00,11584,49957803
1998-06-09 08:39:00,11634,57254028
1998-06-09 08:40:00,11426,59120002
1998-06-09 08:41:00,11551,62808369
1998-06-09 08:42:00,11930,59650574
1998-06-09 08:43:00,12306,54726068
1998-06-09 08:44:00,12632,55052967
1998-06-09 08:45:00,11873,53562962
1998-06-09 08:46:00,12541,55187376
1998-06-09 08:47:00,11964,51575534
1998-06-09 08:48:00,12020,60767646
1998-06-09 08:49:00,11529,46895326
1998-06-09 08:50:00,12080,62887254
1998-06-09 08:51:00,12785,50275069
1998-06-09 08:52:00,11256,57141063
1998-06-09 08:53:00,11716,55057876
1998-06-09 08:54:00,12405,56361338
1998-06-09 08:55:00,12499,57679781
1998-06-09 08:56:00,12429,58747529
1998-06-09 08:57:00,11561,56867945
1998-06-09 08:58:00,12441,56187917
1998-06-09 08:59:00,11443,57073915
1998-06-09 09:00:00,12330,60620128
1998-06-09 09:01:00,12062,65517135
1998-06-09 09:02:00,11660,56418786
1998-06-09 09:03:00,11331,56070088
1998-06-09 09:04:00,12034,57718194
1998-06-09 09:05:00,12722,65810177
1998-06-09 09:06:00,11855,55582685
1998-06-09 09:07:00,11728,58426713
1998-06-09 09:08:00,11768,63163758
1998-06-09 09:09:00,11557,51095364
1998-06-09 09:10:00,12949,60427161
1998-06-09 09:11:00,12587,65676302
1998-06-09 09:12:00,13131,58992495
1998-06-09 09:13:00,13853,55434444
1998-06-09 09:14:00,13133,67815366
1998-06-09 09:15:00,11506,60897181
1998-06-09 09:16:00,11258,69709274
1998-06-09 09:17:00,13911,64931990
1998-06-09 09:18:00,13274,74880121
1998-06-09 09:19:00,12951,64320074
1998-06-09 09:20:00,12637,65696358
1998-06-09 09:21:00,12753,61442088
1998-06-09 09:22:00,12594,57571168
1998-06-09 09:23:00,12263,65524126
1998-06-09 09:24:00,11395,63250806
1998-06-09 09:25:00,11588,61959950
1998-06-09 09:26:00,11773,56863091
1998-06-09 09:27:00,12887,70536020
1998-06-09 09:28:00,12659,65872891
1998-06-09 09:29:00,12169,60225275
1998-06-09 09:30:00,12620,60596597
1998-06-09 09:31:00,12057,53004497
1998-06-09 09:32:00,13192,65587895
1998-06-09 09:33:00,12797,52974411
1998-06-09 09:34:00,12270,58549117
1998-06-09 09:35:00,11848,51864126
1998-06-09 09:36:00,12049,55066258
1998-06-09 09:37:00,13418,60435261
1998-06-09 09:38:00,13023,63149514
1998-06-09 09:39:00,13600,60790802
1998-06-09 09:40:00,12732,61012830
1998-06-09 09:41:00,13140,63452369
1998-06-09 09:42:00,13159,60596447
1998-06-09 09:43:00,13262,65372849
1998-06-09 09:44:00,13264,60201394
1998-06-09 09:45:00,13133,57042863
1998-06-09 09:46:00,12517,58079924
1998-06-09 09:47:00,13639,70846065
1998-06-09 09:48:00,13838,64638271
1998-06-09 09:49:00,12687,56870369
1998-06-09 09:50:00,13264,64438754
1998-06-09 09:51:00,13487,72802101
1998-06-09 09:52:00,13278,74502796
1998-06-09 09:53:00,13513,72296109
